BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,PRICE_PER_SQFT_LOG,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,DIST_TO_JFK_AIRPORT,DIST_TO_LAGUARDIA_AIRPORT,DIST_TO_TIMES_SQUARE,LOCALITY_GROUPED,SUBLOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",Co-op for sale,349000,1,1.0,652.0,8301 Ridge Blvd Apt 4D,"Brooklyn, NY 11209","8301 Ridge Blvd Apt 4DBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,8301,"8301 Ridge Blvd #4d, Brooklyn, NY 11209, USA",40.6259955,-74.0323073,12.762830066509972,6.481577129276431,535.2760736196319,6.284649091194721,0.0015337423312883,0.0015337423312883,0.1685702406521952,0.2546675854786828,0.2187084117118956,0.1400575287285191,Kings County,Brooklyn,1.0,109.90779690523128
"Brokered by Robert Defalco Realty, Inc.",Multi-family home for sale,1275000,6,5.0,2500.0,595 Sinclair Ave,"Staten Island, NY 10312","595 Sinclair AveStaten Island, NY 10312",United States,New York,Richmond County,Staten Island,Sinclair Avenue,"595 Sinclair Ave, Staten Island, NY 10312, USA",40.5423923,-74.1955899,14.058457520888082,7.824445930877619,510.0,6.236369590203704,0.0024,0.002,0.3290760156275443,0.4290460927701186,0.3980124685751712,0.3010389449577907,New York,Richmond County,30.0,822.6900390688609
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,500000,4,3.0,1794.0,251 W 89th St Apt 6E,"New York, NY 10024","251 W 89th St Apt 6ENew York, NY 10024",New York,New York County,New York,Manhattan,251,"251 W 89th St #6e, New York, NY 10024, USA",40.7905714,-73.9753392,13.122365377402328,7.492760300922379,278.70680044593087,5.633741913269271,0.0022296544035674,0.0016722408026755,0.0085413578897022,0.2473565298806529,0.1022572277865952,0.0341194659190297,New York County,New York,12.0,15.323196054125775
Brokered by BESMATCH REAL ESTATE,House for sale,625000,3,2.0,1944.0,2249 Seward Ave,"Bronx, NY 10473","2249 Seward AveBronx, NY 10473",United States,New York,Bronx County,The Bronx,Seward Avenue,"2249 Seward Ave, Bronx, NY 10473, USA",40.8216537,-73.8465699,13.34550852871726,7.573017256052546,321.50205761316874,5.776109516411346,0.0015432098765432,0.0010288065843621,0.1304570795690969,0.1929134114303634,0.0524909901764057,0.1528180820770186,New York,Bronx County,6.0,253.60856268232445
Brokered by Corcoran Park Slope,Pending,2650000,5,2.0,2500.0,64 E 86th St # 10BA,"New York, NY 10028","64 E 86th St # 10BANew York, NY 10028",New York,New York County,New York,Manhattan,64,"64 East 86th St #10b, New York, NY 10028, USA",40.7804508,-73.9582141,14.790070575320824,7.824445930877619,1060.0,6.966967138613983,0.002,0.0008,0.013253371625731,0.2276049959017881,0.0842889246547366,0.03533495096147,New York County,New York,10.0,33.13342906432774
Brokered by Karten Real Estate Svcs LLC,House for sale,1448000,5,4.0,2000.0,84-19 253rd St,"Bellerose, NY 11426","84-19 253rd StBellerose, NY 11426",United States,New York,Queens County,Queens,253rd Street,"84-19 253rd St, Jamaica, NY 11426, USA",40.735335,-73.7142031,14.185694542535296,7.601402334583733,724.0,6.586171654854675,0.0025,0.002,0.2613979759573603,0.1136899074439249,0.1651141982829049,0.272242006631247,New York,Queens County,20.0,522.7959519147207
Brokered by Ashford Homes,House for sale,669000,3,2.0,1312.0,72 Boone St,"Staten Island, NY 10314","72 Boone StStaten Island, NY 10314",United States,New York,Richmond County,Staten Island,Boone Street,"72 Boone St, Staten Island, NY 10314, USA",40.6013797,-74.1380964,13.41354083387756,7.180069874302796,509.9085365853659,6.236190585113516,0.0022865853658536,0.0015243902439024,0.2467319917745726,0.3622030347264499,0.317102955213363,0.218667738052617,New York,Richmond County,6.0,323.7123732082393
"Brokered by Ll Real Estate Services, Llc",Co-op for sale,399000,1,1.0,675.0,4489 Broadway Apt 5B,"New York, NY 10040","4489 Broadway Apt 5BNew York, NY 10040",New York,New York County,New York,Manhattan,4489,"4489 Broadway #5b, New York, NY 10040, USA",40.8581217,-73.9322431,12.896719202134523,6.516193076042964,591.1111111111111,6.383694304960563,0.0014814814814814,0.0014814814814814,0.084533398893575,0.2660295939712316,0.0999461017173751,0.1134048156318766,New York County,New York,1.0,57.06004425316316
Brokered by Behfar Team Llc,House for sale,3595000,6,3.0,2184.207862,1558 E 9th St,"Brooklyn, NY 11230","1558 E 9th StBrooklyn, NY 11230",United States,New York,Kings County,Brooklyn,East 9th Street,"1558 E 9th St, Brooklyn, NY 11230, USA",40.6108399,-73.9647401,15.095054827301364,7.6894662343551055,1645.9056221454073,7.406653425648947,0.002746991302607,0.0013734956513035,0.1723811833119218,0.1891093456707571,0.1892345702032783,0.1486171877005491,New York,Kings County,18.0,376.51633585076286
Brokered by EXP Realty,Contingent,1175000,3,3.0,2774.0,29 Douglas Rd,"Staten Island, NY 10304","29 Douglas RdStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Douglas Road,"29 Douglas Rd, Staten Island, NY 10304, USA",40.6069353,-74.0933004,13.976779556623864,7.928406026180535,423.5760634462869,6.051091173318985,0.0010814708002883,0.0010814708002883,0.2143420378886274,0.3170681705347535,0.2774538965058012,0.1855841313966531,New York,Richmond County,9.0,594.5848131030525
Brokered by J. Sikar Realty,Co-op for sale,319000,1,1.0,750.0,2928 W 5th St Apt 11S,"Brooklyn, NY 11224","2928 W 5th St Apt 11SBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2928,"2928 W 5th St #11d, Brooklyn, NY 11224, USA",40.5781785,-73.9733314,12.672949516558306,6.621405651764134,425.3333333333333,6.055221512910733,0.0013333333333333,0.0013333333333333,0.2049325841056249,0.2051819273430646,0.2221642671273023,0.1802327569788879,Kings County,Brooklyn,1.0,153.6994380792187
Brokered by First Class Realty Enterprises,House for sale,998888,4,3.0,2184.207862,115-04 144th St,"Jamaica, NY 11436","115-04 144th StJamaica, NY 11436",United States,New York,Queens County,Queens,144th Street,"115-04 144th St, Jamaica, NY 11436, USA",40.682563,-73.799077,13.814398940346283,7.6894662343551055,457.3227747130964,6.127573684177599,0.0018313275350713,0.0013734956513035,0.1993339296206213,0.0462889803084939,0.1204696040418452,0.2011076226750293,New York,Queens County,12.0,435.386736240716
Brokered by ES Realty Eva Shammah LLC,Co-op for sale,225000,1,1.0,622.0,387 Avenue S Apt 1F,"Brooklyn, NY 11223","387 Avenue S Apt 1FBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,387,"387 Ave. S #1f, Brooklyn, NY 11223, USA",40.6022749,-73.9711068,12.323860125621126,6.434546518787453,361.7363344051447,5.893676218842813,0.0016077170418006,0.0016077170418006,0.1808251240183452,0.1969126285342123,0.1998090492351414,0.1563888454342303,Kings County,Brooklyn,1.0,112.47322713941077
Brokered by Hometown Properties,Co-op for sale,335000,1,1.0,756.0,7901 4th Ave Apt E5,"Brooklyn, NY 11209","7901 4th Ave Apt E5Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,7901,"7901 4th Ave e5, Brooklyn, NY 11209, USA",40.6273371,-74.0262024,12.721888795877376,6.6293632534374485,443.1216931216931,6.096098608485591,0.0013227513227513,0.0013227513227513,0.1651888162744997,0.2484949968554173,0.2133884524105558,0.1368556860425287,Kings County,Brooklyn,1.0,124.88274510352184
Brokered by COMPASS,Condo for sale,1750000,6,3.0,3364.0,1184 Nostrand Ave,"Brooklyn, NY 11225","1184 Nostrand AveBrooklyn, NY 11225",United States,New York,Kings County,Brooklyn,Nostrand Avenue,"1184 Nostrand Ave., Brooklyn, NY 11225, USA",40.6585715,-73.9507462,14.375126917328105,8.121183242078828,520.2140309155767,6.256160765294284,0.0017835909631391,0.0008917954815695,0.126197088899424,0.1735079683665591,0.1410376301796426,0.1053273621937371,New York,Kings County,18.0,424.52700705766233
Brokered by COMPASS,Co-op for sale,635000,1,1.0,2184.207862,305 W 86th St Unit 3C,"Manhattan, NY 10024","305 W 86th St Unit 3CManhattan, NY 10024",New York,New York County,New York,Manhattan,305,"305 W 86th St #3c, New York, NY 10024, USA",40.78932,-73.9782509,13.361381852676738,7.6894662343551055,290.72324619258234,5.675805565822467,0.0004578318837678,0.0004578318837678,0.0094023183742165,0.2489383521493084,0.1049881257610223,0.0321479680665753,New York County,New York,1.0,20.5366177139908
Brokered by Fillmore Real Estate,Condo for sale,725000,3,2.0,1185.0,1322 E 14th St Apt 4B,"Brooklyn, NY 11230","1322 E 14th St Apt 4BBrooklyn, NY 11230",New York,Kings County,Brooklyn,Midwood,1322,"1322 E 14th St #4b, Brooklyn, NY 11230, USA",40.6172572,-73.9611011,13.493928313146206,7.078341579557671,611.8143459915611,6.418062028713,0.0025316455696202,0.0016877637130801,0.1661499987753538,0.1845737219461362,0.1818582558286804,0.1428420178835761,Kings County,Brooklyn,6.0,196.8877485487943
Brokered by TOP NEST INC,Condo for sale,534900,1,1.0,654.0,2517 Voorhies Ave Unit 1H,"Brooklyn, NY 11235","2517 Voorhies Ave Unit 1HBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2517,"2517 Voorhies Ave #1h, Brooklyn, NY 11235, USA",40.5869857,-73.9434887,13.189836962025913,6.484635235635252,817.8899082568807,6.707949652664832,0.0015290519877675,0.0015290519877675,0.1980624517978578,0.1740789053049877,0.2022278931606131,0.1760989498327032,Kings County,Brooklyn,1.0,129.532843475799
Brokered by First Class Realty Enterprises,Multi-family home for sale,697777,3,2.0,2184.207862,130-21 Lefferts Blvd,"South Ozone Park, NY 11420","130-21 Lefferts BlvdSouth Ozone Park, NY 11420",United States,New York,Queens County,Queens,Lefferts Boulevard,"130-21 Lefferts Blvd, Jamaica, NY 11420, USA",40.6734914,-73.8196602,13.455656279579449,7.6894662343551055,319.46455835987643,5.769771687905568,0.0013734956513035,0.0009156637675356,0.1870250148456007,0.052569349035352,0.1168167471640869,0.1861304454891786,New York,Queens County,6.0,408.50150781642776
Brokered by Brown Harris Stevens - 445 Park Avenue,Co-op for sale,1460000,2,2.0,2184.207862,1060 Park Avenue Ave Unit 2G,"Manhattan, NY 10128","1060 Park Avenue Ave Unit 2GManhattan, NY 10128",New York,New York County,New York,Manhattan,1060,"1060 Park Ave #2b, New York, NY 10128, USA",40.7812136,-73.9570373,14.19394767861579,7.6894662343551055,668.4345503010555,6.506433401280138,0.0009156637675356,0.0009156637675356,0.0142877771626655,0.227143947302697,0.0831492653981391,0.0367286879189856,New York County,New York,4.0,31.207475209198066
Brokered by Ivey North,Contingent,275000,3,1.0,363.0,88 Brooklyn Ave Apt A6,"Brooklyn, NY 11216","88 Brooklyn Ave Apt A6Brooklyn, NY 11216",New York,Kings County,Brooklyn,Crown Heights,88,"88 Brooklyn Ave Apt A6, Brooklyn, NY 11216, USA",40.6770084,-73.9444319,12.524530013005734,5.8971538676367405,757.5757575757576,6.631442671949755,0.0082644628099173,0.0027548209366391,0.1094164465159133,0.1701216940550816,0.1222251377097618,0.0908087446679615,Kings County,Brooklyn,3.0,39.71817008527655
Brokered by TDMT - The Development Marketing Team,Condo for sale,1475000,2,2.0,1048.0,429 Kent Ave Unit 902,"Brooklyn, NY 11249","429 Kent Ave Unit 902Brooklyn, NY 11249",New York,Kings County,Brooklyn,Southside,429,"429 Kent Ave #902, Brooklyn, NY 11249, USA",40.7095127,-73.9677693,14.204169225721929,6.955592608396297,1407.442748091603,7.250239939057996,0.0019083969465648,0.0019083969465648,0.073667227610247,0.201562436489991,0.115471770679162,0.0516274731492887,Kings County,Brooklyn,4.0,77.20325453553887
"Brokered by Robert Defalco Realty, Inc.",Multi-family home for sale,1099000,6,5.0,3816.0,730 Bay St,"Staten Island, NY 10304","730 Bay StStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Bay Street,"730 Bay St, Staten Island, NY 10304, USA",40.6241719,-74.0746007,13.909912143303451,8.247220052745229,287.9979035639413,5.666419433982112,0.0015723270440251,0.0013102725366876,0.1896044454386576,0.2969950115912823,0.2521240039546077,0.1607759157650833,New York,Richmond County,30.0,723.5305637939176
Brokered by COMPASS,Condo for sale,1989000,2,2.0,1274.0,406 W 45th St Apt 3D,"Manhattan, NY 10036","406 W 45th St Apt 3DManhattan, NY 10036",New York,New York County,New York,Manhattan,406,"406 W 45th St #3d, New York, NY 10036, USA",40.7603978,-73.9919328,14.503143060601191,7.150701457592526,1561.2244897959183,7.353866039532594,0.0015698587127158,0.0015698587127158,0.0307447374469206,0.2447626448637172,0.1190817698922938,0.0068651555466698,New York County,New York,4.0,39.16879550737696
Brokered by Brown Harris Stevens - 1926 Broadway,Co-op for sale,1395000,3,3.0,1750.0,789 W End Ave Unit 1A2,"Manhattan, NY 10025","789 W End Ave Unit 1A2Manhattan, NY 10025",New York,New York County,New York,Manhattan,789,"789 West End Ave #1a2, New York, NY 10025, USA",40.7971343,-73.9722076,14.148405690083225,7.467942332285852,797.1428571428571,6.682287600403836,0.0017142857142857,0.0017142857142857,0.0140704240963156,0.2489218540712212,0.1002704323031073,0.0413301504261716,New York County,New York,9.0,24.623242168552405
NoBroker,Condo for sale,888000,3,2.0,1700.0,956 79th St Unit 1B,"Brooklyn, NY 11228","956 79th St Unit 1BBrooklyn, NY 11228",New York,Kings County,Brooklyn,Dyker Heights,956,"956 79th St #1b, Brooklyn, NY 11228, USA",40.6226046,-74.0176964,13.6967281480998,7.438971592395862,522.3529411764706,6.260256076188552,0.0017647058823529,0.0011764705882352,0.1670948492148075,0.2403246821991553,0.210845265145133,0.1391708393095345,Kings County,Brooklyn,6.0,284.06124366517275
Brokered by Anthony T Crews Real Estate LLC,House for sale,575000,4,2.0,1604.0,190 Crystal St,"Brooklyn, NY 11208","190 Crystal StBrooklyn, NY 11208",United States,New York,Kings County,Brooklyn,Crystal Street,"190 Crystal St, Brooklyn, NY 11208, USA",40.6740009,-73.8743074,13.26212705890841,7.380879035564116,358.4788029925187,5.884655212954092,0.0024937655860349,0.0012468827930174,0.1459136373186783,0.1016130536671953,0.1028995591611982,0.139354379534943,New York,Kings County,8.0,234.0454742591601
Brokered by Douglas Elliman - 575 Madison Ave,Townhouse for sale,4895000,4,4.0,3622.0,66 Reade St Unit Th,"New York, NY 10007","66 Reade St Unit ThNew York, NY 10007",United States,New York,New York County,New York,Reade Street,"66 Reade St, New York, NY 10007, USA",40.7151591,-74.006685,15.40372503823682,8.195057690895077,1351.4632799558256,7.209682860596678,0.0011043622308117,0.0011043622308117,0.0766495343613391,0.2402212914747865,0.1463463288156284,0.0477927498456643,New York,New York County,16.0,277.6246134567704
Brokered by Coldwell Banker Reliable,House for sale,720000,3,3.0,2200.0,802 Herkimer St,"Brooklyn, NY 11233","802 Herkimer StBrooklyn, NY 11233",United States,New York,Kings County,Brooklyn,Herkimer Street,"802 Herkimer St, Brooklyn, NY 11233, USA",40.6782274,-73.9267868,13.487007879880162,7.696667081526462,327.27272727272725,5.793844748479087,0.0013636363636363,0.0013636363636363,0.1138893961920929,0.1532037772543545,0.1119049965149046,0.0990500255678958,New York,Kings County,9.0,250.5566716226044
Brokered by Beaudoin Realty Group Inc,Co-op for sale,585000,3,1.0,1050.0,35-31 85th St Unit 8J,"Jackson Heights, NY 11372","35-31 85th St Unit 8JJackson Heights, NY 11372",United States,New York,Queens County,Queens,85th Street,"35-31 85th St, Jackson Heights, NY 11372, USA",40.7512505,-73.8814433,13.279368835614244,6.957497370876951,557.1428571428571,6.324614945999757,0.0028571428571428,0.0009523809523809,0.0952399907871642,0.1508938372006638,0.0267076686578984,0.1042753689283345,New York,Queens County,3.0,100.0019903265225
Brokered by Keller Williams Ny Realty,Multi-family home for sale,1100000,6,3.0,2837.0,1038 Throggs Neck Expy Unit Sr,"Bronx, NY 10465","1038 Throggs Neck Expy Unit SrBronx, NY 10465",United States,New York,Bronx County,The Bronx,Throgs Neck Expressway,"1038 Throgs Neck Expy, Bronx, NY 10465, USA",40.8343936,-73.8221101,13.910821646859096,7.950854857719988,387.7335213253437,5.962894073721296,0.00211491011632,0.00105745505816,0.1576668376132659,0.1980455181592599,0.0774472450315003,0.1803669635575453,New York,Bronx County,18.0,447.30081830883535
Brokered by Macaluso Realty,House for sale,590000,5,3.0,1152.0,665 Nasby Pl,"Far Rockaway, NY 11691","665 Nasby PlFar Rockaway, NY 11691",United States,New York,Queens County,Queens,Nasby Place,"665 Nasby Pl, Far Rockaway, NY 11691, USA",40.6019328,-73.7587155,13.28787951079572,7.050122520269059,512.1527777777778,6.240573613265765,0.0043402777777777,0.0026041666666666,0.2792332664567206,0.0438809215501465,0.209532901989376,0.27529653168192,New York,Queens County,15.0,321.6767229581422
Brokered by All American Realty Management,Condo for sale,599888,1,1.0,826.0,2962847 33 48th St Unit 4G,"Queens, NY 11104","2962847 33 48th St Unit 4GQueens, NY 11104",United States,New York,Queens County,Queens,48th Street,"43-33 48th St, Long Island City, NY 11104, USA",40.7436341,-73.916415,13.304499917083673,6.717804695023691,726.2566585956416,6.589279453188524,0.0012106537530266,0.0012106537530266,0.0675200228658817,0.1720561165661123,0.0539041030702693,0.0705628535974148,New York,Queens County,1.0,55.77153888721834
Brokered by KELLER WILLIAMS REALTY LANDMARK II,Pending,309000,3,2.0,2184.207862,151-40 88 St Unit 5J,"Howard Beach, NY 11414","151-40 88 St Unit 5JHoward Beach, NY 11414",New York,Queens County,Queens,Howard Beach,151-40,"151-40 88th St #5j, Howard Beach, NY 11414, USA",40.6674344,-73.8479327,12.6410997921206,7.6894662343551055,141.4700520842645,4.9591318168096485,0.0013734956513035,0.0009156637675356,0.1690365589825132,0.074562811458868,0.1125265378150847,0.1647024284358038,Queens County,Queens,6.0,369.21098109503225
Brokered by Coldwell Banker M&D Good Life,Co-op for sale,324900,1,1.0,900.0,251 Seaman Ave Apt 1C,"New York, NY 10034","251 Seaman Ave Apt 1CNew York, NY 10034",New York,New York County,New York,Manhattan,251,"251 Seaman Ave #1c, New York, NY 10034, USA",40.8716437,-73.9178483,12.691275799522568,6.803505257608338,361.0,5.891644211825772,0.0011111111111111,0.0011111111111111,0.1033750003752344,0.2694212454179916,0.1043984774916813,0.1322559755269274,New York County,New York,1.0,93.03750033771097
Brokered by Howard Hanna | Rand Realty,House for sale,598000,3,2.0,1144.0,3088 Heath Ave,"Bronx, NY 10463","3088 Heath AveBronx, NY 10463",United States,New York,Bronx County,The Bronx,Heath Avenue,"3088 Heath Ave, Bronx, NY 10463, USA",40.87796,-73.9011666,13.301347705172171,7.0431599159883405,522.7272727272727,6.260971076934013,0.0026223776223776,0.0017482517482517,0.1179113934934226,0.2667458408964619,0.1046477317267835,0.1466373893506042,New York,Bronx County,6.0,134.89063415647556
Brokered by Douglas Elliman - 575 Madison Ave,Townhouse for sale,6850000,4,4.0,2184.207862,173 E 70th St,"New York, NY 10021","173 E 70th StNew York, NY 10021",United States,New York,New York County,New York,East 70th Street,"173 E 70th St, New York, NY 10021, USA",40.7688879,-73.962056,15.739759356223798,7.6894662343551055,3136.1484038097465,8.051069514629807,0.0018313275350713,0.0018313275350713,0.0168996012500207,0.2238715751550736,0.0884197539151261,0.0258489361949365,New York,New York County,16.0,36.91224191496028
