PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LATITUDE,LONGITUDE,PRICE_CAT,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,LOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
346000,5,2.0,2184.207862,103-12 104th St,"Ozone Park, NY 11417",United States,New York,Queens County,Queens,40.6837891,-73.8381042,1,12.754196944209095,7.6894662343551055,1.6586582937611085,0.0022891594188392313,0.0009156637675356925,0.16606368307504138,New York,10.0,362.71760216518175
400000,4,2.0,1980.0,781 Sheperd Ave,"Brooklyn, NY 11208",United States,New York,Kings County,Brooklyn,40.665357,-73.8770867,1,12.899222326086994,7.591357046698551,1.6991984762061496,0.00202020202020202,0.00101010101010101,0.15073396195246566,New York,8.0,298.453244665882
346000,5,2.0,2184.207862,103-12 104th St,"Ozone Park, NY 11417",United States,New York,Queens County,Queens,40.6837891,-73.8381042,1,12.754196944209095,7.6894662343551055,1.6586582937611085,0.0022891594188392313,0.0009156637675356925,0.16606368307504138,New York,10.0,362.71760216518175
265000,3,1.0,2184.207862,135-38 224th St,"Springfield Gardens, NY 11413",United States,New York,Queens County,Queens,40.67538,-73.7472571,1,12.487488878546145,7.6894662343551055,1.6239734330003774,0.0013734956513035386,0.00045783188376784625,0.24850356307387,New York,3.0,542.7834362009598
319000,3,2.0,1224.0,57 Neutral Ave,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5604695,-74.1018925,1,12.672949516558306,7.110696122978827,1.782237533060171,0.0024509803921568627,0.0016339869281045752,0.2581566754637573,New York,6.0,315.98377076763893
309000,6,2.0,2184.207862,2918 Brookhaven Ave,"Far Rockaway, NY 11691",United States,New York,Queens County,Queens,40.5980695,-73.7632649,1,12.6410997921206,7.6894662343551055,1.6439502309851517,0.0027469913026070773,0.0009156637675356925,0.2783402445609667,New York,12.0,607.9529504810662
650000,3,2.0,1522.0,237-14 93rd Rd,"Bellerose, NY 11426",United States,New York,Queens County,Queens,40.723245,-73.7293286,2,13.384729180332174,7.328437352895162,1.8264097154415084,0.0019710906701708277,0.001314060446780552,0.2491674038933601,New York,6.0,379.23278872569404
799000,4,2.0,1975.0,604 Lamont Ave,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.5387812,-74.193378,3,13.591117476312084,7.588829878307813,1.7909371661053344,0.0020253164556962027,0.0010126582278481013,0.3302343708904894,New York,8.0,652.2128825087166
259000,3,2.0,1089.0,7E Edgewater Park Unit E,"Bronx, NY 10465",United States,New York,Bronx County,The Bronx,40.8246371,-73.8072061,1,12.464587201678082,6.993932975223189,1.7821999790154286,0.0027548209366391185,0.0018365472910927456,0.16917248568729495,New York,6.0,184.2288369134642
1195000,4,4.0,2704.0,52 Indale Ave,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.5143019,-74.2044734,4,13.993657580167481,7.902857191280582,1.7707086489690123,0.0014792899408284023,0.0014792899408284023,0.35590574273418185,New York,16.0,962.3691283532278
189000,2,2.0,966.0,20 Cliff St Apt 6D,"Staten Island, NY 10305",New York,Richmond County,Staten Island,Shore Acres,40.6109595,-74.060351,1,12.149507585033072,6.874198495453294,1.7674071519856391,0.002070393374741201,0.002070393374741201,0.19385626773785097,Richmond County,4.0,187.26515463476403
759000,3,2.0,1200.0,206-04 Emily Rd Unit 37M,"Bayside, NY 11360",New York,Queens County,Queens,Bayside,40.7881763,-73.7877051,3,13.539758373899955,7.0909098220799835,1.9094529071205033,0.0025,0.0016666666666666668,0.18356510329498868,Queens County,6.0,220.2781239539864
275000,4,1.0,2184.207862,579 E 29th St,"Brooklyn, NY 11210",United States,New York,Kings County,Brooklyn,40.6366859,-73.9488175,1,12.524530013005734,7.6894662343551055,1.628790559876375,0.001831327535071385,0.00045783188376784625,0.1481150396990728,New York,4.0,323.51403419115695
499000,1,1.0,630.0,157 E 72nd St Apt 8I,"Manhattan, NY 10021",New York,New York County,New York,Manhattan,40.7702318,-73.9610161,2,13.120363378739663,6.447305862541213,2.0350148819476446,0.0015873015873015873,0.0015873015873015873,0.016410435413175956,New York County,1.0,10.338574310300853
1249000,3,2.3738608579684373,2184.207862,3021 Arlington Ave,"Bronx, NY 10463",United States,New York,Bronx County,The Bronx,40.8822913,-73.9137305,4,14.037854589747907,7.6894662343551055,1.8255954525204081,0.0013734956513035386,0.0010868291884064453,0.1146370682891873,New York,7.121582573905312,250.3911858338738
69900,2,1.0,700.0,61 Edgewater Park Unit B,"Bronx, NY 10465",United States,New York,Bronx County,The Bronx,40.8224987,-73.8111568,1,11.154835234271214,6.55250788703459,1.70237646815248,0.002857142857142857,0.0014285714285714286,0.16482136823824367,New York,2.0,115.37495776677056
1749900,5,4.0,3740.0,517 W 142nd St,"New York, NY 10031",United States,New York,New York County,New York,40.824015,-73.9502067,4,14.375069772870901,8.227108234348146,1.7472809842047585,0.001336898395721925,0.0010695187165775401,0.04598647485827182,New York,20.0,171.9894159699366
1399000,3,4.0,1993.0,269-10 Grand Central Pkwy Unit 21W,"Floral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,40.7566899,-73.72075,4,14.151268968443645,7.597897950521784,1.8625242219095361,0.0015052684395383843,0.002007024586051179,0.25183863063876905,Queens County,12.0,501.9143908630667
649000,3,2.0,1182.0,163-04 71st Ave Unit 122,"Fresh Meadows, NY 11365",New York,Queens County,Queens,Fresh Meadows,40.7302938,-73.8059248,2,13.38318953651709,7.075808863978387,1.8914006573366322,0.0025380710659898475,0.001692047377326565,0.17350615693248098,Queens County,6.0,205.08427749419252
499000,5,2.0,1760.0,2774 Marion Ave,"Bronx, NY 10458",United States,New York,Bronx County,The Bronx,40.8663864,-73.8878945,2,13.120363378739663,7.473637108496206,1.7555526430128814,0.002840909090909091,0.0011363636363636363,0.11779826295497756,New York,10.0,207.3249428007605
1050000,5,4.0,3132.0,2818 Miles Ave,"Bronx, NY 10465",United States,New York,Bronx County,The Bronx,40.8176549,-73.8197053,4,13.864301674514206,8.049746290952191,1.722327781944817,0.0015964240102171138,0.001277139208173691,0.1553856017850445,New York,20.0,486.66770479075944
90000,1,1.0,660.0,16 Mapleton Ave,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.574451,-74.0929448,1,11.407576060361786,6.493753839851686,1.7566997982514114,0.0015151515151515152,0.0015151515151515152,0.2415702827916505,New York,1.0,159.43638664248934
650000,3,2.3738608579684373,1638.0,1544 Ohm Ave,"Bronx, NY 10465",United States,New York,Bronx County,The Bronx,40.8454501,-73.8209766,2,13.384729180332174,7.40184157874383,1.8082971700947568,0.0018315018315018315,0.001449243503033234,0.16264871618789642,New York,7.121582573905312,266.41859711577433
500000,4,3.0,1794.0,251 W 89th St Apt 6E,"New York, NY 10024",New York,New York County,New York,Manhattan,40.7905714,-73.9753392,2,13.122365377402328,7.492760300922379,1.7513392728961221,0.002229654403567447,0.0016722408026755853,0.008541357889702216,New York County,12.0,15.323196054125775
350000,2,1.0,490.0,750 Patterson Ave,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5731273,-74.089182,1,12.765691290604371,6.19644412779452,2.060164027517508,0.004081632653061225,0.0020408163265306124,0.2408490960524601,New York,2.0,118.01605706570545
1099000,4,2.0,2184.207862,204-34 9th Ave,"Queens, NY 11697",United States,New York,Queens County,Queens,40.5595612,-73.9147409,4,13.909912143303451,7.6894662343551055,1.8089567883342215,0.001831327535071385,0.0009156637675356925,0.23055850684424936,New York,8.0,503.5877033001903
90000,1,1.0,450.0,1383 Plimpton Ave Apt 1C,"Bronx, NY 10452",New York,Bronx County,The Bronx,Highbridge,40.8423705,-73.9234444,1,11.407576060361786,6.111467339502679,1.8665854575752472,0.0022222222222222222,0.0022222222222222222,0.07611563243914256,Bronx County,1.0,34.25203459761415
839000,4,2.0,2184.207862,158-35 87th St,"Howard Beach, NY 11414",United States,New York,Queens County,Queens,40.6590909,-73.8451972,3,13.639967177343745,7.6894662343551055,1.7738509750394518,0.001831327535071385,0.0009156637675356925,0.17679073078260485,New York,8.0,386.14770410409096
399999,3,1.0,2184.207862,178 Beach 24th St,"Far Rockaway, NY 11691",United States,New York,Queens County,Queens,40.5950021,-73.7577376,1,12.89921982609012,7.6894662343551055,1.6775182350705702,0.0013734956513035386,0.00045783188376784625,0.2845118911366749,New York,3.0,621.4331094532135
250000,3,1.0,2184.207862,3105 Avenue V Apt 1F,"Brooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,40.5997081,-73.9344974,1,12.429220196836383,7.6894662343551055,1.616395705244785,0.0013734956513035386,0.00045783188376784625,0.18702852678767648,Kings County,3.0,408.5091786279206
1740000,2,2.0,1132.0,The Rockwell # 6H,"New York, NY 10025",United States,New York,New York County,New York,40.7986579,-73.9679035,4,14.36939624590319,7.0326242610280065,2.0432481123060477,0.0017667844522968198,0.0017667844522968198,0.015903306720933208,New York,4.0,18.00254320809639
650000,4,2.0,2244.0,115115 220th St,"Cambria Heights, NY 11411",United States,New York,Queens County,Queens,40.6968706,-73.7390395,2,13.384729180332174,7.716460800176355,1.734568415098574,0.0017825311942959,0.00089126559714795,0.24765703540300724,New York,8.0,555.7423874443482
1165000,3,4.0,3500.0,67 Dexter Ave,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.5397292,-74.2155251,4,13.968232503350668,8.160803920954665,1.7116245701583577,0.0008571428571428571,0.001142857142857143,0.3448537382465924,New York,12.0,1206.9880838630734
729900,3,2.0,1150.0,447 Vernon Ave,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.5302132,-74.1981906,3,13.500664187489477,7.048386408721883,1.9154262273111693,0.0026086956521739132,0.0017391304347826088,0.3398182839439381,New York,6.0,390.79102653552883
1880000,3,4.0,3150.0,3758 Bayview Ave,"Brooklyn, NY 11224",United States,New York,Kings County,Brooklyn,40.5805262,-74.0061062,5,14.446782866720884,8.055475141757274,1.7934116377360416,0.0009523809523809524,0.0012698412698412698,0.20555920617885023,New York,12.0,647.5114994633782
449000,2,2.0,1549.0,26910 Grand Central Pkwy Apt 22L,"Floral Park, NY 11005",New York,Queens County,Queens,Glen Oaks,40.7577991,-73.7159564,2,13.014780393893403,7.346010209913293,1.7716801395579629,0.0012911555842479018,0.0012911555842479018,0.25649450458395767,Queens County,4.0,397.3099876005504
1175000,3,2.0,2250.0,251 Beach 140th St,"Rockaway Park, NY 11694",United States,New York,Queens County,Queens,40.57372,-73.8577786,4,13.976779556623864,7.719129840906732,1.8106677623888852,0.0013333333333333333,0.0008888888888888889,0.23812685354230143,New York,6.0,535.7854204701782
2750000,3,2.0,2184.207862,16 Gay St,"New York, NY 10014",United States,New York,New York County,New York,40.7336687,-74.000518,5,14.827111833279051,7.6894662343551055,1.9282368088222135,0.0013734956513035386,0.0009156637675356925,0.05747171951220614,New York,6.0,125.53018160121947
995000,3,2.0,2184.207862,159-03 83rd St,"Howard Beach, NY 11414",United States,New York,Queens County,Queens,40.657686,-73.8489131,3,13.81049902116535,7.6894662343551055,1.7960283068105052,0.0013734956513035386,0.0009156637675356925,0.1751649431467604,New York,6.0,382.5966459679371
2000000,3,2.0,2000.0,200 Rector Pl Unit 27EF,"Manhattan, NY 10280",New York County,New York,Manhattan,Rector Place,40.7086444,-74.0161953,5,14.508658238524095,7.601402334583733,1.908681793162658,0.0015,0.001,0.08699547915524695,New York,6.0,173.9909583104939
2600000,5,4.0,3024.0,214-42 27th Ave,"Bayside, NY 11360",United States,New York,Queens County,Queens,40.7780417,-73.7739629,5,14.77102238760702,8.014666370464942,1.8429990351239203,0.0016534391534391533,0.0013227513227513227,0.19730195137225096,New York,20.0,596.6411009496869
550000,1,1.0,2184.207862,609 Columbus Ave Apt 10I,"New York, NY 10024",New York,New York County,New York,Manhattan,40.7887084,-73.9700091,2,13.217675375388819,7.6894662343551055,1.7189327545694528,0.00045783188376784625,0.00045783188376784625,0.005733445157145238,New York County,1.0,12.523035988582455
769000,3,4.0,2184.207862,290 Lake Ave,"Staten Island, NY 10303",United States,New York,Richmond County,Staten Island,40.6291962,-74.1518654,3,13.552847548877052,7.6894662343551055,1.7625212382525914,0.0013734956513035386,0.001831327535071385,0.23733176443873208,New York,12.0,518.3819057894107
675000,3,2.0,2400.0,2519 Mill Ave,"Brooklyn, NY 11234",United States,New York,Kings County,Brooklyn,40.610206,-73.91065,2,13.42246945133505,7.783640596221253,1.724446200387425,0.00125,0.0008333333333333334,0.18319016822962647,New York,6.0,439.65640375110354
879000,4,2.0,1238.0,48 Princewood Ave,"Staten Island, NY 10309",United States,New York,Richmond County,Staten Island,40.5273247,-74.1983282,3,13.686541314323094,7.122059881629142,1.9217110698025124,0.0032310177705977385,0.0016155088852988692,0.342064647874247,New York,8.0,423.4760340683178
918888,3,2.0,2184.207862,30-36 88th St,"East Elmhurst, NY 11369",United States,New York,Queens County,Queens,40.760703,-73.880887,3,13.730920610582631,7.6894662343551055,1.785679290616484,0.0013734956513035386,0.0009156637675356925,0.09304871615449062,New York,6.0,203.23773737364485
2400000,4,2.0,1892.0,396 A 9th St Unit 2,"Brooklyn, NY 11215",United States,New York,Kings County,Brooklyn,40.6674938,-73.9832146,5,14.690979711984754,7.545918151209323,1.9468776917001611,0.0021141649048625794,0.0010570824524312897,0.11622884363013697,New York,8.0,219.90497214821914
1730000,6,2.3738608579684373,3024.0,45-12 244th St,"Little Neck, NY 11362",United States,New York,Queens County,Queens,40.765022,-73.7422005,4,14.363632544508476,8.014666370464942,1.7921684921833148,0.001984126984126984,0.0007850068974763351,0.22971196112577608,New York,14.243165147810624,694.6489704443469
425000,5,2.0,2184.207862,755 Coster St,"Bronx, NY 10474",United States,New York,Bronx County,The Bronx,40.8159966,-73.8881001,2,12.959846800844963,7.6894662343551055,1.6854026542106104,0.0022891594188392313,0.0009156637675356925,0.08937437927934923,New York,10.0,195.2122218833245
2500000,5,2.3738608579684373,1450.0,33-02 Parsons Blvd,"Flushing, NY 11354",United States,New York,Queens County,Queens,40.7679673,-73.8246067,5,14.731801689838349,7.280008252884188,2.0235968391934054,0.0034482758620689655,0.0016371454192885774,0.14737229798770715,New York,11.869304289842187,213.68983208217537
998000,4,4.0,2000.0,336 Bethel Ave,"Staten Island, NY 10307",United States,New York,Richmond County,Staten Island,40.515251,-74.235145,4,13.813509557297108,7.601402334583733,1.8172317355773224,0.002,0.002,0.3760452762979514,New York,16.0,752.0905525959029
1195000,4,4.0,2688.0,222 Hart Blvd,"Staten Island, NY 10301",United States,New York,Richmond County,Staten Island,40.6296431,-74.1005274,4,13.993657580167481,7.896924656268864,1.772038887196272,0.001488095238095238,0.001488095238095238,0.20068531722169045,New York,16.0,539.4421326919039
1649000,3,2.0,2052.0,1217 84th St,"Brooklyn, NY 11228",United States,New York,Kings County,Brooklyn,40.6164182,-74.0142443,4,14.31568020796969,7.627057417018934,1.876959805760192,0.0014619883040935672,0.0009746588693957114,0.17215003402186768,New York,6.0,353.2518698128725
955000,4,4.0,2100.0,82 Vineland Ave,"Staten Island, NY 10312",United States,New York,Richmond County,Staten Island,40.551184,-74.1840649,3,13.769467666582738,7.650168700845001,1.7998907220257547,0.0019047619047619048,0.0019047619047619048,0.3147959604378827,New York,16.0,661.0715169195537
949000,6,3.0,2184.207862,117-37 141st St,"Jamaica, NY 11436",United States,New York,Queens County,Queens,40.677393,-73.800094,3,13.76316513133229,7.6894662343551055,1.789872627288618,0.0027469913026070773,0.0013734956513035386,0.20112491910501093,New York,18.0,439.29862955327894
880000,3,2.0,1743.0,190-16 33rd Ave,"Flushing, NY 11358",United States,New York,Queens County,Queens,40.7668312,-73.7911175,3,13.68767832281738,7.463936604468925,1.8338417176027566,0.0017211703958691911,0.0011474469305794606,0.1808158750212189,New York,6.0,315.16207016198456
899999,3,2.0,1784.0,61 Prescott Ave,"Staten Island, NY 10306",United States,New York,Richmond County,Staten Island,40.5788586,-74.11209,3,13.710150042306449,7.487173694213739,1.8311515936783955,0.0016816143497757848,0.0011210762331838565,0.24812202960229066,New York,6.0,442.64970081048654
198000,1,1.0,750.0,118-18 Union Tpke Unit 7D,"Queens, NY 11415",New York,Queens County,Queens,Kew Gardens,40.7127599,-73.83433,1,12.19602736016897,6.621405651764134,1.8419091053452668,0.0013333333333333333,0.0013333333333333333,0.15388673291746074,Queens County,1.0,115.41504968809556
549000,5,3.0,496.0,2808 Wickham Ave,"Bronx, NY 10469",United States,New York,Bronx County,The Bronx,40.8679701,-73.836565,2,13.215855541983634,6.208590026096629,2.1286403976479837,0.010080645161290322,0.006048387096774193,0.1591524963643718,New York,15.0,78.93963819672841
1088888,3,4.0,1320.0,1568 W 2nd St,"Brooklyn, NY 11204",United States,New York,Kings County,Brooklyn,40.6090909,-73.9762651,4,13.900668468345392,7.186144304522325,1.9343709059109122,0.0022727272727272726,0.0030303030303030303,0.174082802484392,New York,12.0,229.78929927939745
