PRICE,BEDS,BATH,PROPERTYSQFT,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE,PRICE_CAT
1500000,14,7.0,6375.0,New York,Bronx County,40.8426571,-73.8884167,4
650000,3,1.0,2184.207862,New York County,New York,40.7362367,-74.0070136,2
449000,2,2.0,1549.0,Queens County,Queens,40.7577991,-73.7159564,2
720000,2,1.0,970.0,Queens County,Queens,40.7472374,-73.9021112,3
2720000,8,4.0,2184.207862,New York,Queens County,40.6999123,-73.9032008,5
799000,5,2.0,1500.0,Kings County,Brooklyn,40.6409434,-73.9953527,3
2599000,4,3.0,3510.0,New York,Kings County,40.6063914,-73.9020181,5
1650000,5,4.0,2184.207862,New York,Bronx County,40.8806865,-73.9157055,4
6995000,6,5.0,3552.0,New York,New York County,40.7283165,-74.0017116,5
420000,1,1.0,2184.207862,New York County,New York,40.7661564,-73.9700846,2
2280000,6,5.0,2184.207862,New York,Queens County,40.7472951,-73.8164494,5
460000,3,1.0,426.0,New York County,New York,40.7530103,-73.9712947,2
129000,3,1.0,2184.207862,Queens County,Queens,40.7104509,-73.7982064,1
410000,3,1.0,766.0,New York County,New York,40.815359,-73.9374734,1
199000,1,1.0,2184.207862,Queens County,Queens,40.7166575,-73.8111887,1
1025000,1,1.0,800.0,New York County,New York,40.7712538,-73.950858,4
2550000,3,2.0,1525.0,New York County,New York,40.7631417,-73.9906014,5
1108900,6,2.0,2664.0,New York,Kings County,40.63089,-74.018305,4
164999,3,1.0,400.0,Richmond County,Staten Island,40.6449121,-74.0787385,1
999998,3,2.3738608579684373,2400.0,New York,Richmond County,40.5114943,-74.2382685,4
1295000,4,2.3738608579684373,3264.0,New York,Richmond County,40.5389259,-74.195072,4
1388000,3,2.0,2520.0,New York,Kings County,40.620978,-73.957202,4
200000,3,2.3738608579684373,2184.207862,New York,Kings County,40.6648195,-73.9857058,1
430000,2,1.0,2184.207862,Queens County,Queens,40.7472542,-73.8978152,2
1175000,3,2.0,1240.0,New York,Kings County,40.6034711,-74.0124361,4
2299000,6,4.0,2184.207862,New York,Queens County,40.7171982,-73.8496941,5
975000,3,2.0,2184.207862,New York,Kings County,40.6553249,-73.9284733,3
1799000,4,3.0,3176.0,New York,Queens County,40.7196606,-73.8507871,4
615000,2,1.0,733.0,New York,Queens County,40.7654814,-73.8178731,2
634900,2,2.0,2184.207862,New York,Queens County,40.7123648,-73.7530514,2
179000,1,1.0,600.0,Kings County,Brooklyn,40.6387293,-73.9490472,1
639000,4,2.0,1856.0,New York,Richmond County,40.5774962,-74.1181004,2
789000,4,2.0,2184.207862,New York,Queens County,40.7029196,-73.7500482,3
485000,3,2.0,2184.207862,Kings County,Brooklyn,40.6479766,-73.8936697,2
275000,2,1.0,900.0,Richmond County,Staten Island,40.5735927,-74.1200228,1
849000,3,3.0,1656.0,New York,Kings County,40.6359565,-73.8946343,3
2088000,4,4.0,2394.0,New York,Queens County,40.7803566,-73.771297,5
6950000,6,6.0,32000.0,New York,Bronx County,40.8694599,-73.882195,5
865000,5,3.0,1720.0,New York,Kings County,40.6408696,-73.9139282,3
779000,1,1.0,517.0,New York County,New York,40.7835114,-73.9776775,3
999000,3,6.0,2184.207862,New York,Kings County,40.661217,-73.9412284,4
1198000,6,5.0,2184.207862,New York,Queens County,40.6811645,-73.7493264,4
7750000,3,3.0,2184.207862,New York,Manhattan,40.7366739,-73.9966616,5
215000,2,1.0,789.0,New York,Bronx County,40.8396335,-73.8563772,1
2195000,3,2.0,1708.0,New York County,New York,40.7629604,-73.9705452,5
929000,5,2.3738608579684373,2200.0,New York,Richmond County,40.5592121,-74.1263587,3
1375000,8,3.0,3039.0,New York,Bronx County,40.8019854,-73.9144974,4
850000,3,2.0,2184.207862,New York,Queens County,40.6699378,-73.8213422,3
349980,3,1.0,2184.207862,Queens County,Queens,40.7187728,-73.811168,1
629000,1,1.0,2184.207862,New York,Manhattan,40.8048821,-73.966726,2
189000,2,2.0,966.0,Richmond County,Staten Island,40.6109595,-74.060351,1
569000,2,2.0,2184.207862,Queens County,Queens,40.7332174,-73.8448704,2
1299999,6,2.3738608579684373,2068.0,New York,Kings County,40.6575904,-73.9264561,4
1900000,4,4.0,2184.207862,New York,Kings County,40.6577472,-73.9484157,5
14000000,3,2.3738608579684373,23027.0,New York,New York County,40.7157769,-73.99357,5
694000,2,1.0,2184.207862,Kings County,Brooklyn,40.6657959,-73.9527658,2
1995000,1,2.0,910.0,New York County,New York,40.7852077,-73.9706676,5
244900,1,1.0,518.0,Queens County,Queens,40.7511183,-73.7160095,1
219000,1,1.0,2184.207862,Queens County,Queens,40.7315119,-73.8286528,1
1390000,6,5.0,2245.0,New York,Queens County,40.7111134,-73.7361784,4
345000,2,1.0,2184.207862,Queens County,Queens,40.7233159,-73.858254,1
2489000,4,4.0,2334.0,New York,Kings County,40.671985,-73.9889397,5
940000,2,1.0,2184.207862,New York County,New York,40.7689684,-73.9543121,3
5400000,4,2.0,3800.0,New York County,New York,40.7213533,-74.0032588,5
119888,1,1.0,2184.207862,Queens County,Queens,40.7582228,-73.8559216,1
270000,3,2.3738608579684373,1158.0,New York,Bronx County,40.8838997,-73.864167,1
1999999,3,3.0,1800.0,Kings County,Brooklyn,40.5770098,-73.958346,5
265000,2,1.0,660.0,New York,Richmond County,40.5849224,-74.0968781,1
1090000,5,3.0,2184.207862,New York,Queens County,40.7110433,-73.9060792,4
3850000,4,2.0,2160.0,New York,New York County,40.7750748,-73.9496097,5
1575000,1,2.0,1494.0,Kings County,Brooklyn,40.702988,-73.9907803,4
680000,3,2.3738608579684373,2375.0,New York,Bronx County,40.8902197,-73.8385449,2
1235000,3,2.0,2184.207862,Bronx County,The Bronx,40.8799728,-73.9221419,4
5475000,4,4.0,2184.207862,New York County,New York,40.7719126,-73.967281,5
325000,2,1.0,979.0,New York County,New York,40.7897507,-73.9487257,1
695000,2,2.0,845.0,Kings County,Brooklyn,40.6886854,-73.9402301,2
595000,1,1.0,2184.207862,New York County,New York,40.7271763,-74.0030659,2
10999000,5,7.0,2184.207862,New York,New York County,40.7836212,-73.9759437,5
1499000,3,2.3738608579684373,2184.207862,Kings County,Brooklyn,40.6074231,-73.9078973,4
329000,2,1.0,2184.207862,Queens County,Queens,40.7807824,-73.7743544,1
217000,1,1.0,700.0,Queens County,Queens,40.7126884,-73.8282495,1
2300000,3,2.0,2800.0,New York,Queens County,40.7903373,-73.8420291,5
2350000,2,2.0,1428.0,New York County,New York,40.7417244,-73.9835246,5
359999,3,2.0,2184.207862,Bronx County,The Bronx,40.8203804,-73.9109368,1
859000,6,3.0,2184.207862,New York,Bronx County,40.8340749,-73.9113421,3
269000,1,1.0,2184.207862,Bronx County,The Bronx,40.8968048,-73.9087471,1
599000,4,4.0,2800.0,New York,Richmond County,40.5387352,-74.1423893,2
629000,3,2.0,1216.0,New York,Richmond County,40.571871,-74.1276199,2
2599000,8,2.3738608579684373,3120.0,New York,Kings County,40.5992002,-73.9979142,5
2300000,3,3.0,1700.0,New York County,New York,40.7462651,-73.972462,5
850000,4,2.0,2375.0,New York,Richmond County,40.5382166,-74.2235176,3
28000000,4,4.0,5000.0,New York County,New York,40.7229769,-74.0093524,5
250000,3,2.3738608579684373,1224.0,New York,Queens County,40.6505528,-73.8316736,1
130000,1,1.0,2184.207862,Bronx County,The Bronx,40.8653458,-73.9073691,1
239000,1,1.0,670.0,Kings County,Brooklyn,40.6010459,-73.9643613,1
475000,1,1.0,615.0,New York County,New York,40.7779975,-73.9445342,2
5200000,2,3.0,1394.0,New York,Manhattan,40.761255,-73.9744834,5
3995000,1,2.0,1560.0,New York County,New York,40.7403023,-73.9881731,5
13995000,5,2.3738608579684373,6815.0,New York,New York County,40.7813836,-73.9776937,5
709000,3,3.0,2184.207862,New York,Kings County,40.6330746,-73.9014669,3
365000,2,1.0,2184.207862,New York,Queens County,40.7316971,-73.7409842,1
1250000,4,3.0,2184.207862,New York,Queens County,40.7684367,-73.7969886,4
975000,1,2.0,900.0,New York County,New York,40.7585686,-73.9669708,3
1850000,3,4.0,2184.207862,New York,Kings County,40.6140608,-73.9853215,4
1780000,10,7.0,2184.207862,New York,Queens County,40.7429826,-73.8945462,4
899000,1,1.0,2184.207862,New York County,New York,40.7570928,-73.9663495,3
1500000,14,7.0,6375.0,New York,Bronx County,40.8426571,-73.8884167,4
220000,2,1.0,922.0,Bronx County,The Bronx,40.8758111,-73.8765929,1
1175000,3,2.0,2250.0,New York,Queens County,40.57372,-73.8577786,4
989000,8,5.0,3252.0,New York,Bronx County,40.8850441,-73.8562999,3
2795000,4,2.0,2184.207862,New York County,New York,40.7975649,-73.9720384,5
345000,2,1.0,1000.0,Bronx County,The Bronx,40.8819273,-73.9172822,1
825000,2,1.0,2184.207862,New York County,New York,40.7991571,-73.9690321,3
850000,3,2.0,1696.0,New York,Richmond County,40.5870716,-74.0944361,3
549000,2,2.0,1113.0,Queens County,Queens,40.6687898,-73.8494942,2
6600000,8,5.0,5110.0,New York,New York County,40.7911493,-73.9463028,5
499000,1,1.0,2184.207862,New York,New York County,40.7135079,-73.9794056,2
1600000,2,2.0,1100.0,New York County,New York,40.7448219,-73.9944632,4
1150000,2,2.0,2184.207862,New York County,New York,40.7081041,-74.0074731,4
4680000,3,4.0,2400.0,New York,New York County,40.7489947,-73.9783819,5
150000,3,2.3738608579684373,2184.207862,New York,Bronx County,40.8693539,-73.8883183,1
365000,2,1.0,2184.207862,Queens County,Queens,40.7083799,-73.8290102,1
1399000,5,4.0,2184.207862,New York,Queens County,40.6960034,-73.8584205,4
649000,3,2.0,980.0,New York,Richmond County,40.5434215,-74.174846,2
8750000,6,6.0,2184.207862,New York,Kings County,40.6282935,-74.0379695,5
549000,3,1.0,1400.0,New York,Richmond County,40.6368544,-74.1124571,2
239500,1,1.0,864.0,Richmond County,Staten Island,40.6414367,-74.0802253,1
434900,3,2.0,1286.0,Richmond County,Staten Island,40.6085756,-74.1610387,2
699000,2,2.0,833.0,Queens County,Queens,40.7873388,-73.7794685,3
220000,1,1.0,2184.207862,Queens County,Queens,40.725937,-73.8572908,1
5495000,3,2.0,3000.0,New York County,New York,40.7193802,-74.0075316,5
625000,3,2.0,1944.0,New York,Bronx County,40.8216537,-73.8465699,2
889000,6,2.0,2280.0,New York,Bronx County,40.8368581,-73.8449273,3
1595000,4,2.0,2627.0,New York,Bronx County,40.8872408,-73.9082189,4
1050000,1,1.0,2184.207862,New York,Manhattan,40.7316673,-73.996478,4
580000,2,1.0,667.0,Kings County,Brooklyn,40.6609319,-73.9945957,2
399000,3,1.0,500.0,New York County,New York,40.8374911,-73.9456039,1
739000,2,1.0,2184.207862,New York County,New York,40.7741621,-73.9467221,3
389000,1,1.0,2184.207862,New York County,New York,40.777093,-73.956552,1
399000,1,1.0,2184.207862,New York County,New York,40.7723985,-73.9482206,1
995000,1,1.0,2184.207862,New York County,New York,40.7836703,-73.9709274,3
699000,8,5.0,2300.0,New York,Bronx County,40.8460907,-73.8887912,3
699000,3,2.0,1290.0,Queens County,Queens,40.7402182,-73.8844499,3
165000,3,1.0,550.0,Bronx County,The Bronx,40.878087,-73.9170513,1
429000,2,1.0,850.0,Kings County,Brooklyn,40.6343667,-74.0311335,2
715000,3,2.0,2184.207862,New York,Queens County,40.6951138,-73.8648093,3
1250000,3,2.0,1287.0,Kings County,Brooklyn,40.6925905,-73.9849373,4
1900000,2,2.0,1029.0,New York County,New York,40.7193408,-73.9856438,5
26000000,8,6.0,10940.0,New York,New York County,40.7688699,-73.9678746,5
589000,3,2.0,1120.0,New York,Kings County,40.6697595,-73.8692311,2
1100000,4,3.0,3664.0,New York,Bronx County,40.8389133,-73.8826337,4
635000,3,1.0,500.0,New York County,New York,40.7314129,-73.9921518,2
2099000,3,6.0,3520.0,New York,Kings County,40.6190481,-73.9912327,5
568000,2,2.0,1253.0,Queens County,Queens,40.5828044,-73.8210807,2
975000,3,2.0,1400.0,New York,Kings County,40.5856655,-73.9472452,3
2950000,4,4.0,2184.207862,New York,Kings County,40.6773575,-74.0013329,5
2500000,3,2.3738608579684373,2184.207862,New York,Kings County,40.5938747,-73.9742907,5
279999,1,1.0,790.0,Kings County,Brooklyn,40.5844399,-73.9316116,1
599000,4,3.0,1176.0,United States,New York,40.638069,-74.1627747,2
950000,2,1.0,1800.0,New York,Kings County,40.6594527,-73.9975913,3
325000,1,1.0,2184.207862,Queens County,Queens,40.7505078,-73.8851355,1
499900,3,2.0,1232.0,New York,Richmond County,40.5527401,-74.1995549,2
268000,2,1.0,950.0,Queens County,Queens,40.7757085,-73.8271079,1
785000,7,3.0,3388.0,New York,Bronx County,40.8423282,-73.8710228,3
2499000,5,2.3738608579684373,4100.0,New York,Queens County,40.7107701,-73.8406935,5
2449000,3,2.3738608579684373,3000.0,New York,Kings County,40.6921191,-73.9498754,5
7400000,4,2.3738608579684373,3700.0,New York,Kings County,40.6820656,-73.9903833,5
825000,12,6.0,2184.207862,New York,Kings County,40.6739463,-73.885344,3
1290000,3,2.0,2184.207862,New York,Queens County,40.7554032,-73.7924388,4
799000,4,2.0,1716.0,New York,Kings County,40.5778456,-73.9670934,3
1400000,3,2.3738608579684373,2184.207862,New York,Bronx County,40.8065368,-73.9202661,4
799000,3,2.0,2279.0,New York,Kings County,40.6131995,-73.9019711,3
6895000,2,2.0,2114.0,New York County,New York,40.7663935,-73.9809909,5
27750000,7,8.0,8139.0,New York County,New York,40.7474926,-74.0072666,5
1730000,6,2.3738608579684373,3024.0,New York,Queens County,40.765022,-73.7422005,4
895000,2,2.0,2184.207862,New York County,New York,40.7824047,-73.979261,3
2649000,5,4.0,4050.0,New York,Kings County,40.6820924,-73.9393924,5
725000,3,2.0,2410.0,New York,Bronx County,40.8965547,-73.8476725,3
1499000,5,4.0,3200.0,New York,Queens County,40.5883964,-73.7934995,4
299000,1,1.0,800.0,Queens County,Queens,40.7365158,-73.8687964,1
439999,1,2.0,1215.0,Queens County,Queens,40.7564761,-73.7212008,2
415000,3,1.0,2184.207862,New York County,New York,40.7678195,-73.9594251,2
388000,2,1.0,2184.207862,New York,Queens County,40.7272034,-73.8471901,1
995000,5,2.0,2184.207862,New York,Kings County,40.6862289,-73.9364224,3
850000,8,3.0,1976.0,New York,Kings County,40.6729629,-73.9207117,3
1695000,2,2.0,1035.0,Kings County,Brooklyn,40.7163702,-73.9515728,4
1245000,3,2.3738608579684373,2184.207862,New York,Bronx County,40.902657,-73.901871,4
4800000,10,4.0,5353.0,New York,Kings County,40.6722614,-73.9816141,5
2249000,2,3.0,2321.0,New York County,New York,40.7486775,-73.9819284,5
1250000,3,4.0,3328.0,New York,Richmond County,40.619844,-74.0889182,4
5995000,8,6.0,6500.0,New York,Kings County,40.691847,-73.9732656,5
564900,1,1.0,769.0,Kings County,Brooklyn,40.697478,-73.988335,2
28500000,7,9.0,12300.0,New York,New York County,40.7699341,-73.9675072,5
365000,2,1.0,2184.207862,Queens County,Queens,40.7493341,-73.8834178,1
950000,4,2.0,2200.0,New York,Kings County,40.6795412,-73.8904428,3
789000,3,2.3738608579684373,800.0,New York County,New York,40.7179262,-74.0005942,3
750000,2,2.0,995.0,Queens County,Queens,40.7784107,-73.7810479,3
699998,3,2.0,1548.0,New York,Richmond County,40.5953144,-74.1628286,3
215000,1,1.0,2184.207862,Queens County,Queens,40.7062291,-73.8326755,1
1350000,4,2.0,2948.0,New York,Bronx County,40.8548137,-73.8500157,4
700000,3,1.0,474.0,New York County,New York,40.7253082,-74.005407,3
1949000,3,5.0,2560.0,New York,Kings County,40.5813374,-73.9589282,5
939000,3,2.0,1700.0,New York,Kings County,40.6089374,-73.9401956,3
285000,1,1.0,2184.207862,Queens County,Queens,40.7586944,-73.9049161,1
1300000,3,2.0,2184.207862,New York,Bronx County,40.8109146,-73.853921,4
2350000,15,10.0,8460.0,New York,Queens County,40.7130859,-73.905278,5
1675000,2,2.0,1294.0,New York County,New York,40.7631464,-73.9610896,4
7600000,4,4.0,3216.0,New York County,New York,40.7139639,-74.0127212,5
1199999,5,3.0,1728.0,New York,Kings County,40.628704,-74.00189,4
192500,1,1.0,2184.207862,Bronx County,The Bronx,40.878087,-73.9170513,1
999888,3,4.0,2016.0,New York,Richmond County,40.6351047,-74.0818972,4
688000,3,2.0,982.0,Kings County,Brooklyn,40.6403284,-74.0028134,2
329888,3,1.0,2184.207862,Queens County,Queens,40.7790999,-73.78125,1
219000,3,1.0,1050.0,Kings County,Brooklyn,40.5988908,-73.9334675,1
3695000,2,2.0,1697.0,New York County,New York,40.7246503,-73.9960912,5
549000,3,2.0,1150.0,New York,Richmond County,40.5032035,-74.2388518,2
270000,1,1.0,2184.207862,Queens County,Queens,40.7483992,-73.8795703,1
1350000,4,3.0,1760.0,New York,Queens County,40.7293576,-73.7830175,4
1200000,2,2.0,2184.207862,New York County,New York,40.7839857,-73.9547397,4
698888,3,2.0,1440.0,New York,Richmond County,40.571472,-74.1193966,3
899000,4,3.0,1892.0,New York,Kings County,40.6344613,-73.9042326,3
320000,2,2.0,936.0,Bronx County,The Bronx,40.8236857,-73.8611313,1
1175000,3,2.0,1192.0,New York,Kings County,40.6369819,-74.0276787,4
155000,1,1.0,2184.207862,Queens County,Queens,40.7104509,-73.7982064,1
399000,3,2.0,1492.0,Queens County,Queens,40.7812699,-73.78434,1
579000,4,2.0,2184.207862,New York,Bronx County,40.8454504,-73.81776,2
350000,2,1.0,2184.207862,Kings County,Brooklyn,40.6397364,-74.0186847,1
99000,1,1.0,850.0,Bronx County,The Bronx,40.8366623,-73.9239586,1
1195000,2,2.0,650.0,New York County,New York,40.7435603,-73.9784968,4
1275000,5,3.0,1920.0,New York,Kings County,40.6512263,-74.0131317,4
575000,2,1.0,1200.0,New York,Richmond County,40.6337278,-74.0936101,2
1499000,5,2.0,2280.0,New York,Kings County,40.6852121,-73.9131299,4
5500000,3,4.0,2184.207862,New York County,New York,40.7819874,-73.9578067,5
1899000,7,4.0,2800.0,New York,Kings County,40.6049921,-73.9106532,5
3500000,8,7.0,4952.0,New York,New York County,40.8239685,-73.9470302,5
560000,5,2.0,2624.0,New York,Richmond County,40.6366099,-74.0778245,2
750000,1,1.0,750.0,New York County,New York,40.7840294,-73.9767127,3
899000,3,1.0,1100.0,New York County,New York,40.7604194,-73.9968086,3
675000,3,0.0,2780.0,New York County,New York,40.7143933,-74.0088774,2
1548000,9,4.0,2184.207862,New York,Queens County,40.7534193,-73.8628811,4
3400000,5,4.0,4852.0,New York,New York County,40.8180997,-73.9429051,5
795000,3,2.0,1725.0,New York,Kings County,40.6781645,-73.9185084,3
398800,1,1.0,2184.207862,Queens County,Queens,40.7505816,-73.8847602,1
1390000,4,3.0,1950.0,Kings County,Brooklyn,40.6259793,-73.9821859,4
1200000,4,3.0,2052.0,New York,Richmond County,40.59194,-74.1087406,4
3895000,3,3.0,1884.0,New York County,New York,40.7069489,-74.0169068,5
1979000,5,2.3738608579684373,3150.0,New York,Kings County,40.6908422,-73.9117096,5
875000,6,2.0,2340.0,New York,Bronx County,40.8661368,-73.8400914,3
338000,1,1.0,2184.207862,Queens County,Queens,40.7522642,-73.8878675,1
1250000,5,4.0,2755.0,New York,Richmond County,40.5923372,-74.0687941,4
950000,12,6.0,2184.207862,New York,Queens County,40.7000145,-73.9010076,3
245000,3,1.0,260.0,New York County,New York,40.748134,-73.9708805,1
1999000,3,4.0,2840.0,New York,Kings County,40.5789619,-73.9430773,5
280000,3,1.0,2184.207862,New York,New York County,40.7486808,-73.9705383,1
2749000,3,6.0,4480.0,New York,Kings County,40.5974982,-73.9539607,5
400000,4,2.0,1980.0,New York,Kings County,40.665357,-73.8770867,1
755000,2,2.0,2184.207862,New York,Queens County,40.7565607,-73.7796734,3
219000,1,1.0,2184.207862,New York,Queens County,40.7288351,-73.8169278,1
925000,4,4.0,1672.0,New York,Richmond County,40.5522652,-74.1732406,3
558000,1,1.0,751.0,Kings County,Brooklyn,40.619526,-74.0311577,2
1199000,6,5.0,2184.207862,New York,Queens County,40.6662035,-73.8525027,4
1999000,4,2.0,2487.0,New York,Kings County,40.6353046,-73.9698484,5
975000,2,1.0,1164.0,New York County,New York,40.7061841,-74.0156098,3
764600,4,2.0,1884.0,New York,Richmond County,40.5496155,-74.1391082,3
1375000,6,2.0,1596.0,New York,Queens County,40.7681033,-73.8107752,4
1150000,2,2.0,2184.207862,New York County,New York,40.74958,-73.9790355,4
849990,5,3.0,2184.207862,New York,Queens County,40.6841541,-73.7978894,3
165000,1,1.0,875.0,Bronx County,The Bronx,40.8994229,-73.8706379,1
850000,5,2.0,1908.0,New York,Bronx County,40.8979269,-73.8463057,3
4500000,3,5.0,4725.0,New York,Kings County,40.7258858,-73.9437423,5
1475000,2,2.0,1048.0,Kings County,Brooklyn,40.7095127,-73.9677693,4
848000,5,4.0,2080.0,New York,Kings County,40.6615475,-73.898309,3
1075000,5,2.0,2184.207862,New York,Queens County,40.6872827,-73.8604091,4
774888,3,2.0,960.0,New York,Richmond County,40.5525576,-74.1709014,3
625000,4,2.0,2184.207862,New York,Kings County,40.6283989,-73.9334448,2
299999,2,2.0,1300.0,Queens County,Queens,40.7808597,-73.7834998,1
799000,3,2.0,2050.0,New York,Kings County,40.6090065,-73.9307581,3
975000,1,1.0,2184.207862,New York County,New York,40.7933309,-73.9749909,3
395000,3,2.3738608579684373,381.0,Kings County,Brooklyn,40.7028922,-73.9860614,1
259500,2,1.0,2184.207862,Queens County,Queens,40.7121373,-73.8277084,1
350000,2,1.0,2184.207862,New York County,New York,40.8255972,-73.9529963,1
480000,1,1.0,506.0,Kings County,Brooklyn,40.6098786,-73.9536851,2
2300000,2,2.0,1035.0,New York County,New York,40.779437,-73.97814,5
900000,4,3.0,2184.207862,New York,Bronx County,40.9083747,-73.8985781,3
998000,3,2.0,1600.0,New York County,New York,40.7917785,-73.9406204,4
1999999,3,2.0,1865.0,New York,Kings County,40.7213959,-73.9430921,5
1995000,5,4.0,3075.0,Bronx County,The Bronx,40.8879309,-73.9121663,5
668888,3,2.0,2184.207862,New York,Richmond County,40.6078478,-74.0994376,2
270000,3,1.0,275.0,Kings County,Brooklyn,40.6692346,-73.9765732,1
12500000,9,2.3738608579684373,10500.0,New York,New York County,40.7305606,-73.9859258,5
911600,3,2.0,1596.0,New York,Queens County,40.7685072,-73.8246067,3
335000,1,1.0,756.0,Kings County,Brooklyn,40.6273371,-74.0262024,1
275000,1,1.0,2184.207862,Queens County,Queens,40.7334099,-73.85851,1
559000,1,1.0,830.0,Kings County,Brooklyn,40.5795498,-73.9658695,2
1350000,6,3.0,3000.0,New York,Kings County,40.5902653,-73.9455056,4
775000,3,1.0,2184.207862,New York County,New York,40.7313539,-74.0050572,3
600000,2,2.0,900.0,New York County,New York,40.8535911,-73.9359601,2
300000,1,1.0,2184.207862,Queens County,Queens,40.7464499,-73.89982,1
725000,1,1.0,696.0,Kings County,Brooklyn,40.6802147,-73.9567445,3
1350888,4,3.0,2184.207862,New York,Queens County,40.7197495,-73.888525,4
925000,3,2.0,1875.0,New York,Queens County,40.7318932,-73.8001903,3
695000,2,2.0,889.0,New York County,New York,40.8037811,-73.9462459,2
1599000,5,3.0,5600.0,New York,Richmond County,40.5813757,-74.1131912,4
5975000,12,4.0,2184.207862,New York,Kings County,40.6719889,-73.9755419,5
2045000,6,4.0,3976.0,New York,New York County,40.8305666,-73.9469641,5
1900000,5,4.0,3640.0,New York,New York County,40.8188422,-73.9456834,5
388000,2,2.0,2184.207862,Queens County,Queens,40.7555541,-73.8760424,1
1499999,8,6.0,2184.207862,New York,Kings County,40.7028149,-73.9165356,4
800000,2,1.0,850.0,Kings County,Brooklyn,40.6813996,-73.9537521,3
429000,1,1.0,640.0,Brooklyn,Coney Island,40.5755355,-73.9735905,2
2295000,2,2.0,1242.0,New York County,New York,40.7241501,-74.0080814,5
535000,3,3.0,1328.0,New York,Bronx County,40.8355073,-73.9119966,2
949000,4,4.0,2920.0,New York,Richmond County,40.6134167,-74.1334698,3
705000,1,1.0,631.0,Queens County,Queens,40.771526,-73.933747,3
995000,4,2.0,2184.207862,New York,Queens County,40.7543498,-73.797977,3
314000,2,1.0,847.0,New York,Richmond County,40.6396832,-74.1652748,1
2999000,8,2.3738608579684373,6000.0,New York,Kings County,40.618804,-74.012196,5
588000,4,3.0,2160.0,Bronx County,The Bronx,40.8678944,-73.9078533,2
550000,1,1.0,2184.207862,New York County,New York,40.7706605,-73.9580748,2
3250000,2,2.0,1509.0,New York County,New York,40.7217442,-73.998107,5
10500000,7,10.0,7040.0,New York,New York County,40.7875734,-73.9721327,5
2300000,11,6.0,2184.207862,New York,Queens County,40.6818734,-73.7962038,5
5000000,3,2.0,2569.0,New York,New York County,40.720727,-73.9928511,5
525000,3,1.0,2184.207862,New York County,New York,40.7774246,-73.98562,2
1995000,4,2.0,2184.207862,New York County,New York,40.7129113,-73.9781415,5
240900,2,1.0,875.0,Bronx County,The Bronx,40.8797408,-73.9204193,1
599000,4,2.0,1682.0,New York,Queens County,40.6747343,-73.8239749,2
9500000,4,4.0,3655.0,Kings County,Brooklyn,40.7046228,-73.9878238,5
279000,1,1.0,2184.207862,New York,Queens County,40.7379227,-73.8470718,1
1899000,3,2.0,1900.0,Kings County,Brooklyn,40.5763957,-73.9575654,5
1599000,2,2.0,1400.0,New York County,New York,40.7601775,-73.9843631,4
2150000,6,2.0,2184.207862,New York,Queens County,40.7438369,-73.9505652,5
950000,3,2.0,1401.0,Kings County,Brooklyn,40.6050673,-73.9776246,3
1275000,3,4.0,2380.0,New York,Richmond County,40.5393625,-74.214287,4
750000,4,3.0,2184.207862,New York,Queens County,40.6921975,-73.7287999,3
234900,1,1.0,753.0,Queens County,Queens,40.7577991,-73.7159564,1
995000,4,3.0,2000.0,New York,Bronx County,40.8580267,-73.837909,3
675000,3,2.3738608579684373,2184.207862,New York,Kings County,40.580329,-73.963661,2
999000,3,6.0,2184.207862,New York,Kings County,40.661217,-73.9412284,4
1225000,2,2.0,1050.0,New York County,New York,40.7629277,-73.9813818,4
625000,4,2.0,1268.0,Kings County,Brooklyn,40.6634769,-73.936924,2
1795000,2,2.0,2184.207862,Kings County,Brooklyn,40.6646996,-73.9831407,4
249000,3,1.0,500.0,New York County,New York,40.8717961,-73.916064,1
559000,2,1.0,2184.207862,New York County,New York,40.8589654,-73.9316673,2
155000,3,1.0,2184.207862,Queens County,Queens,40.714825,-73.795696,1
720000,3,2.0,1046.0,Kings County,Brooklyn,40.6873745,-73.9264057,3
225000,1,1.0,2184.207862,Queens County,Queens,40.7667099,-73.78272,1
1120000,3,2.0,2184.207862,New York,Queens County,40.7639092,-73.7205952,4
979000,3,2.0,1272.0,Kings County,Brooklyn,40.6295982,-74.0275565,3
795000,4,2.0,1440.0,New York,New York County,40.8767388,-73.911189,3
465000,3,2.0,1365.0,New York,Richmond County,40.638522,-74.1646289,2
399000,3,1.0,2184.207862,New York County,New York,40.7738633,-73.9465735,1
1150000,2,2.0,1850.0,Queens County,Queens,40.7878758,-73.786717,4
250000,3,1.0,2184.207862,Kings County,Brooklyn,40.5997081,-73.9344974,1
995000,2,2.0,2184.207862,New York County,New York,40.747844,-74.00189,3
1290000,3,2.0,1998.0,New York,Kings County,40.6021136,-73.9764056,4
470000,2,1.0,2184.207862,Queens County,Queens,40.7633448,-73.9346195,2
449000,1,2.0,1074.0,Queens County,Queens,40.7564761,-73.7212008,2
25000000,3,2.3738608579684373,2184.207862,New York,Kings County,40.6975406,-73.9938611,5
1380000,6,4.0,2184.207862,New York,Queens County,40.7416665,-73.8173924,4
499999,2,1.0,1744.0,New York,Bronx County,40.8549429,-73.7908303,2
185000,1,1.0,2184.207862,Kings County,Brooklyn,40.684563,-73.914482,1
